,cid,votes,含happy,含happy中文翻译
46999,UgxmS7a5D-2yZg8KtC94AaABAg,0,"what a lovely girl with attitude and so many talent you have, salute.. btw.. happy chinese new year from indonesia",多么可爱的女孩，有着态度和如此多的才华，致敬..顺便说一句。
47004,UgwBIVcp8hTXXftEpj14AaABAg,0,happy new year ..form vietnam,新年快乐..越南形式
47018,UgxUwf3KqnHTNbwX3Kp4AaABAg,0,happy lunar new year!!,农历新年快乐！！
47019,UgzpKavmw9pXudFsa9N4AaABAg,0,happy new year! thank you for the gift of subtitles. it helped me enjoy your video even more!,新年快乐！谢谢您的字幕礼物。它帮助我更喜欢您的视频！
47020,UgwVHHs0cQrgGEjLReh4AaABAg,0,happy newyear,新年快乐
47025,UgxTQj9htvKqZRo5kDB4AaABAg,0,amazing!!! wishing you and your family a very happy chinese new year!!!!!!,惊人的！！！祝您和您的家人度过春节快乐！
47047,UgzH4vsI4xtkWh5TqtZ4AaABAg,0,happy chinese new year new year's happy compatriots are really recalls of snack childhood that i want to eat during the new year.,happy chinese new year 新年快乐 各位同胞 真的都是过年时超级想吃的零食 童年回忆啊
47057,UgxA4JqAH9bVJcxNZFd4AaABAg,0,happy chinese year from bangladesh,孟加拉国的中国一年快乐
46863,Ugzy9Ytt29Kbh9V16id4AaABAg.8qr3JM5GtN28qvHBsrtGWm,0,happy new year!,新年快乐！
25418,UgxHnoGqfxk5wN16lwF4AaABAg.9-OcFQPIkar918_J2g4pm7,0,"studying very well but we don't want to do anything, he slept first and mean from the left to the left to the house, did you know that there was no brother and my friends and my friends and my friends were so happy to play my opinion. what is your own idea that you are doing without seeing the darkness in ๐ก ve tells you that it is not mr. thien vuong ngung tells the love story of the mermaid?",学习得很好，但我们不想做任何事情，他首先睡着了，从左边到房子的左侧，你知道没有兄弟，我的朋友，我的朋友和我的朋友很高兴玩我的观点。您自己在做什么的想法是什么，没有看到
25646,Ugx9lb8B3rtMtybYACV4AaABAg.9-6KibuNBHZ9-86Vc_ZolC,0,jason b โ€miss a great opportunity to be happyโ€ for sure,Jason B“错过了一个绝佳的幸福的机会”
46671,Ugw_ySQEkPZse0Q7WbJ4AaABAg,0,"happy chinese new year! congratulations on getting rich, happy new year!",Happy Chinese New Year! 恭喜发财，新年快乐！
46501,Ugy4d4yGX7hcdupvMUh4AaABAg,0,happy chinese new year!,农历新年快乐！
46519,UgwJ7y5d1_Eu0EHMJlB4AaABAg,0,"i like your pets, a big one. it's a happy freedom sheep. it follow the owner like dogs do. such a happy life..",我喜欢你的宠物，一个大宠物。这是一只快乐的自由绵羊。它像狗一样跟随主人。如此幸福的生活..
46524,UgxM_nTBoMGBF29mV5t4AaABAg,0,happy new year! hahaha,新年快乐！哈哈哈
46563,Ugy9e2A-d5lvKHyvFLl4AaABAg,0,i am writing to you from 'italy ... happy new year to you to your grandmother and your lifestyle .. this video give me a lot of peace especially in my heart .. you are very good and unique .. compromises! and thanks for giving us these videos of peace in the nature and sense of family. .ti greeting☺,我是从“意大利”写信给您的...新年快乐给您的祖母和您的生活方式。.这段视频给我带来了很多和平，尤其是在我心中..您非常好，非常独特..妥协！并感谢您在本质和家庭意识上给我们这些和平的视频。 .ti问候☺
46569,UgwkxH7BcbjrvFTef4N4AaABAg,0,"she is pretty n cute.
cooking is cleanly done.
all are natural food.
mouth watering.
happy chinese new year.","她很可爱。
烹饪干净完成。
所有都是天然食品。
垂涎三尺。
农历新年快乐。"
46590,Ugyow8odQVa4tOuz6s94AaABAg,0,"seeing that saliva has flowed down, those who can marry ziyi will definitely be very happy",看到口水都流下来了，能娶到子柒的一定会很幸福
46594,UgyOk63oXHlJZxjyqDh4AaABAg,0,"happy new year, i am overseas chinese in vietnam",祝你新年快乐，我是华侨在越南
46627,UgxszS6qivL0ddCNpgt4AaABAg,0,"i really want to go to ziyi’s family for the new year 好
happy new year ~~","好想去子柒家过年
新年快乐~~"
46649,UgxQng8mkFWcewrrLgV4AaABAg,0,"happy new year, congratulations to getting rich.",新年快乐
46650,UgzzDQRYDskLq50YA114AaABAg,0,"vietnam
happy new year !!!","越南
新年快乐 ！！！"
46675,UgzMkdZJvjCrtg8pg_J4AaABAg,0,ok so that 2nd song is digimon’s ost !! / happy chinese new year btw,好的，第二首​​歌是Digimon的Ost！ /春节快乐顺便说一句
46829,UgyloAfQ2tscXsISd8J4AaABAg,0,happy new year in sichuan fellow!,四川老乡 新年快乐！
46681,UgzS0esDHTrayiArjDN4AaABAg,0,happy spring festival!,春节快乐！
25850,UgwV2zjCJBfYqWc7VLl4AaABAg,0,whoever has this ck ck is so happy,拥有这个CK CK的人都很高兴
25765,UgzGZaxCzMdwO9jRYp14AaABAg.9-1b-frLdIg9-GTGH9fHqK,0,"@sieiryou1103

tonight โธ (*ห*) โธ
thank you for your careful explanation.
you had a hard time when you were young ...
it's a painful past, but i think it's a very successful person and now a very wonderful life.

i'm happy now with ryouno noshi! ๐ป ๐ป","@sieiryou1103

今晚⸜（*˙*）⸝
感谢您的仔细解释。
您年轻的时候很难...
这是一个痛苦的过去，但我认为这是一个非常成功的人，现在是一个非常美好的生活。

我现在对Ryouno Noshi感到高兴！"
46747,UgzDfaNMLkaseqxDfUZ4AaABAg.8qrkSZVM-o98qy_oJeO96e,0,happy new year,新年快乐
46751,Ugx6WJMyBlHggx6ZOQ14AaABAg,0,your video makes me very happy!!!,你的视频让我很高兴！！！
46761,UgyRAs0DyyOFqI-lJyV4AaABAg,0,"hi, i love you and even my three years old daughter loves you too, happy chinese new year",嗨，我爱你，甚至我三岁的女儿也爱你，春节快乐
25715,UgwAhSqgyJSz2DQ5zWN4AaABAg.9-420u1mzqS9-5sspIU6tM,0,this is just a true luxury. happy.,这只是一个真正的奢侈品。快乐的。
46795,UgwJBUPO8DRfem-2Bhh4AaABAg,0,"give you everyone in the early years, happy new year, happy new year, happy spring feastival","给各位拜早年啦，新年快乐，Happy new year, Happy Spring Festival"
46806,Ugzw35Li0cbD0XjvHGx4AaABAg,0,happy new year,新年快乐
46813,UgzCnim5_uOiFd1MlHB4AaABAg,0,"from vietnam happy new year, you’re so beautiful <3, everything looks so perfect.",从越南新年快乐，您是如此美丽<3，一切看起来都很完美。
47060,Ugzx2L7RMNEE1qM4lnp4AaABAg,0,"happy new year, blessing ziyi and grandma have a happy every day.",新年快乐，祝福子柒跟奶奶有个快乐的每一天。
47061,Ugwthu3Suom6FMDuNUV4AaABAg,0,happy chinese new year! from brazil,农历新年快乐！来自巴西
47063,Ugxk2jMEdO1pzgkI1wl4AaABAg,0,happy chinese new year!,农历新年快乐！
47382,UgyuIrpCaDyRDG3DXEJ4AaABAg,0,your videos make me smile every time i watch it.. thank you so so much! happy new year 2019,每次观看时，您的视频都会让我微笑..非常感谢！ 2019年新年快乐
47276,UgyCArnsB1gDiBsF_tV4AaABAg,0,i want to have life like this......i must be happy....,我想拥有这样的生活……我一定很开心。
47292,UgzLd37Socv4eLHbokp4AaABAg,0,happy new year's <3 one day i want to be as awesome as she is <3,新年快乐<3我想像她<3一样很棒
47302,Ugz5TxR-co-brCd1HW54AaABAg,0,"at first i was like ""wow this is a lot of food. i wonder what it's for?"" then i realized that it's chinese new year. so happy new year!!",起初，我就像“哇，这是很多食物。我想知道它的用途是什么？”然后我意识到这是农历新年。新年快乐！
47303,Ugzk5t4QGUSbSDq59AZ4AaABAg,0,"i have been paying attention to your weibo when i am in china. youtube also has your channel with youtube abroad, so happy.",在国内的时候一直关注你的微博，出国用youtube居然也有你的频道，好开心。
47304,UgwoE4vc_b6IRDbn-0R4AaABAg,0,"you seems to be living in an area that provides everything you need, or you have set it to be so. 
maybe you and your family has been working for years to make it possible. 
i fall in love with your abilities and skills. your videos feels very harmonious. 
thank you and happy new year. from denmark.
peter.","您似乎生活在提供所需的一切的领域，或者您已经将其设置为这样。
也许您和您的家人已经工作了多年以使其成为可能。
我爱上了您的能力和技能。您的视频感觉非常和谐。
谢谢你，新年快乐。来自丹麦。
彼得。"
47317,Ugyl1twnfbp_z7Ajljl4AaABAg,0,happy new year in the lunar calendar,农历新年快乐
24631,UgwK3tZkcMY4I0iKYgN4AaABAg,0,have a beautiful life. make the grandma happy.... simple life.,有美好的生活。让奶奶快乐....简单的生活。
47334,UgwjxIbBGAMpsZb5BCR4AaABAg,0,"happy lunar new year, from vietnam",来自越南的Lunar新年快乐
24518,UgxDS3lDa0dqApDQmAp4AaABAg,0,it's peaceful and happy ...,和平与快乐...
47363,UgxlhtYNd4mpe-fGZZp4AaABAg,0,happy new year from malaysia,马来西亚新年快乐
23875,Ugzn23g1JvG-VsFDiOp4AaABAg,0,"hello, it has always been subscribing to your channel and watching your records of life. it always makes me feel very relaxed and healing. i do nโ€t know if you have read the book of the cedar series, but you really practice the life form described in the book, which is very happy and moved.",您好，一直以来订阅您的频道，看着您纪录生活的影片，总是让我感到很放松、很疗愈。不知道您是否看过鸣响雪松系列的书，但您真的很好的实践出书中描述的生活形态，很让人开心，也很感动。
47245,UgzxLX_tea66zKPjRxB4AaABAg,0,happy new year to you! and your grandma!,祝你新年快乐！还有你的祖母！
47410,Ugz0DjIcpLXWz747vtN4AaABAg,0,so many delicious treats from fresh naturally grown real foods by a very creative and able person. thank you for another interesting and calming vid. happy lunar new year to all involved in the creation of this vid and to those who watch it!,如此富有创造力和能力的人会从新鲜的天然食物中获得如此多的美味佳肴。谢谢您的另一个有趣而平静的视频。所有参与创建这个vid的人以及观看它的人！
47419,Ugz9cUIaUIYCCHGnQnh4AaABAg,0,happy chinese new year to the world! li ziyi is really a strange woman and do everything!,Happy Chinese new year to the world! 李子柒真是个奇女子，啥都会做！
47422,Ugw-dkf2PXpG453ud9J4AaABAg,0,happy new year,新年快乐
47432,UgyDBh-tWHAtGhX_2lF4AaABAg,0,happy chines new years from indonesia,来自印度尼西亚的新年快乐
23846,Ugx0c1L9CyDS9_gJJYl4AaABAg.922WzcJG9aj92fZu1n_uxc,0,"@ziyangren477 haha! i am also looking at the total, foreigners are quite happy",@ziyangren477 哈哈！我也正看合计，老外聊的还挺欢
47472,Ugy3MQE6KXTN9aV8umd4AaABAg,0,happy new year,新年快乐
47492,Ugw-JqPyb6MUZpvwDut4AaABAg,0,happy new year,新年快乐
23239,UgxcTX_Wzplhs1dhkHZ4AaABAg,0,"every time i see my mother -in -lawโ€s lens, i feel so happy",每次看到婆婆的镜头，都觉得好幸福
47525,Ugy0F5p-eDNPhNlYg8N4AaABAg,0,"perfect, happy new lunar new year same as vietnam",与越南相同的完美，快乐的新月新年
47529,Ugx0_Tpwpksv-GUcYvt4AaABAg,0,"happy chinese new year! i was surprised at the beauty of this video. probably it was fun to see various chinese sweets that have been around. the high artificiality of the video and the unique view of the world are wonderful. anyway, women are very beautiful.",农历新年快乐！我对这个视频的美丽感到惊讶。看到周围有各种中国糖果很有趣。视频的高度人为性和世界独特的景色是很棒的。无论如何，女人很漂亮。
47275,UgwC27jNdsc7CN4a8et4AaABAg,0,"ziyi, i wish you a happy spring festival in advance",子柒，提前祝春节快乐
47230,Ugzveuw-cmWNR412XCB4AaABAg,0,happy new year!,新年快乐！
47069,Ugwt6CKln8xCPEDp3bV4AaABAg,0,your so amazing.. happy chinese new year..,你真是太神奇了..春节快乐..
47155,Ugx5h8CPU2uWjOFx53F4AaABAg,0,happy new year,新年快乐
47070,Ugz89AttsfaCcaOlcqx4AaABAg,0,"what a beautiful video! happy chinese new year!!!
love from ph!","多么美丽的视频！农历新年快乐！！！
来自PH的爱！"
47073,Ugw5J33vD9luqoP5U2Z4AaABAg,0,happy chinese new year to li zi qi. love your video ❤,李齐周刊快乐。爱你的视频❤
47076,UgxpgNx4XHmn-U3AP6p4AaABAg,0,happy new year ~ ping an health,新年快乐～平安健康
47079,UgznvLOLmN-H5sG8aw14AaABAg,0,happy chinese new year! happy new year duck!,happy Chinese new year！新年快乐鸭！
47085,UgyfrktMaJbCxG2Gk9B4AaABAg,0,happy chinese new year from nga.,Happy Chinese New Year from NGA. 代表NGA水区的老哥们祝大家新春快乐。
24881,UgwRBkEMf9SxhKxYgEB4AaABAg,0,"i love this old man, who makes it happy with the presence of this wonderful girl. thank you, may god reward you with all your care for this old man and your beautiful work.",我爱这个老人，让你对这个很棒的女孩的同在。
47095,UgxvtEqAggAWtsrHVYd4AaABAg,0,"happy chinese new year around the world, and the year of the pigs.",祝全球华人新春快乐，猪年诸事顺意。
47139,UgyFv5ogYSWtp3KjlYF4AaABAg,0,"happy chinese new year, from indonesia",来自印度尼西亚的农历新年快乐
47140,UgyrvlalDPM_a4WRiSV4AaABAg,0,classmates ~ happy spring festival,各位同胞们~春节快乐
24875,UgzVNpTA3JRNbcdev3d4AaABAg,0,happy people,开心的人
47159,UgxcZ8kOMEcwExIfTiZ4AaABAg,0,happy new year! the new year will be celebrated soon. chinese people around the world must be happy and sweet!,新年快乐!马上就要过年啦，全球各地的中国人们，一定要快快乐乐甜甜蜜蜜!
47228,Ugz2cAYLHJJuoMm9gMp4AaABAg,0,"happy chinese new year 2019. ,, we are from indonesia",2019年农历新年快乐。，我们来自印度尼西亚
47161,UgzC3uIp1oENCGIcb9x4AaABAg,0,happy chinese new year from the philippines!,菲律宾的农历新年快乐！
47163,UgyqcRZoa5MyESGi8kR4AaABAg,0,happy new year with good health and mother -in -law!,祝子柒和婆婆身体健康新年快乐！
47175,Ugyhj0sgACwUB5oUFJp4AaABAg,0,happy new year,新年快乐
24763,Ugza6jYBrQCjbE5-7kR4AaABAg,0,the grandmother is very happy ^^,祖母很高兴^^
47184,Ugx2ofvRXRFBRAV0wtt4AaABAg,0,"beauty, can you go to your home for the new year? happy new year.",美女，可以去你家过年吗?祝你新年快乐。
47192,UgwWbI3ralwG7QLYBC14AaABAg,0,"happy chinese new year to you. 
love from nepal","春节快乐给你。
尼泊尔的爱"
