,cid,votes,time,含kind,含kind中文翻译
14327,UgxAGvLGs5Sm3rvp9YZ4AaABAg,0,2 years ago,"different kinds of fruits, yummy",各种水果，美味
14751,Ugxw01usT5EzNHiipVN4AaABAg,0,2 years ago,"3:09 i never seen mango like that, what kind of mango is that?",3:09我从未见过那样的芒果，那是什么样的芒果？
24919,Ugw9hrx2B1KvK2ZbqqR4AaABAg,0,3 years ago,"please not be the only latino who loves this kind of videos more around there .........
.....
.....
.....
someone","请不要成为唯一喜欢这种视频的拉丁裔。
..... .....
..... .....
..... .....
有人"
24696,Ugyrc2_bQ33I4ezDu2x4AaABAg,0,3 years ago,this kind of living gives me peace. i'd love to enjoy such life,这种生活给了我和平。我很想享受这样的生活
24643,UgwOwLphQYO5_lXOzt14AaABAg,0,3 years ago,this is the kind of life i want... but i donโ€t know how to cook ๐ค”,这是我想要的生活...但是我不知道如何做饭
24638,Ugx5F3SaatdQml5JrbB4AaABAg,0,3 years ago,"this kind of women no longer exist ,,,, ๐ญ๐ญ๐๐ฑ",这种女性不再存在，
24568,Ugx0lon6WF1X_kJBvJl4AaABAg,0,3 years ago,it is this vidos to watch unpleasant. some kind of falsehood oozes in everything. terrible.,这是看不愉快的Vidos。某种虚假的事物在所有事物中都散发出来。糟糕的。
14680,Ugy2_JCm3icvOP9aM3F4AaABAg,0,2 years ago,i haven't seen this kind of popcorn for a long time.,好久没见过这种爆米花机了，以前大街上还有的现在没有了
24526,UgzLkcIrsqEsVPpmppl4AaABAg,0,3 years ago,what kind of oil did she used ? im curious about it coz when she put oil is more than a one cup,她用了什么样的油？我对它的涂油时，我对此感到好奇，而不是一杯
24474,UgxCd3xzPpKU8CM_ofJ4AaABAg.910i1_GOF7Q92ZQpcuCjAT,0,3 years ago,"melon=็“๏ผseed=ๅญ. melon seeds(็“ๅญ)is a joint name for the kind of chinese snacks that are made of seeds, including baked sunflower seeds, baked pumpkin seeds, watermelon seeds etc.",瓜=瓜，种子=子。瓜子（瓜子）是由种子制成的中国小吃的联合名称，包括烤葵花籽，烤南瓜种子，西瓜种子等。
24294,UgyLtDwzmglu7qjt6tl4AaABAg.91GTLGkoEtb92gUYDXB3iI,0,3 years ago,u are not so right they should also face very kind of problems,你不太正确，他们也应该面临非常问题
15739,Ugzp7lVpDalQ5asj4s94AaABAg.99Hz1J47n1599R5TdNI5uY,0,3 years ago,"@collinl1116 no issues. thanks for the kind concerns though.
yes, i have gone through that earthen oven making video but didn't find the one am asking for.","@collinl1116没有问题。不过，感谢您的关注。
是的，我经历了制作视频的泥土烤箱，但没有找到一个正在要求的视频。"
15837,UgxCOQnJSgMCSVmejOh4AaABAg,0,3 years ago (edited),i’d take this kinda life over luxury idc. disney plz make a princess movie about her cause we cant help but stan,我会通过豪华IDC享受这种生活。迪士尼PLZ制作了一部公主电影，因为她忍不住，但斯坦
22320,UgzxY2KCDTfp_52QUtF4AaABAg,0,3 years ago,what kind of song name is the first background music? thank you,请问第一个背景音乐是什么歌名 谢谢
19244,UgwvpvVibiWZgvDQ66l4AaABAg,0,3 years ago,liziqi is one of a kind and a good samaritan i hope that she is pushing her self to be an artist because i think she is the best actress in her role..,Liziqi是一种很好的撒玛利亚人，我希望她将自己推向艺术家，因为我认为她是她角色最好的女演员。
17377,UgwwyD_r_6zu0aiCzul4AaABAg.97yQCtu0tAY98WJqs5QNsq,0,3 years ago,@miaomiao07 may be she is not kind hearted after all she want to eat sheep as a food later ... .. those puppies didnt even get to eat the whole day ...they want food hence they were following her every where..,@Miaomiao07可能是她想吃绵羊作为食物之后她并不善良... ..这些小狗甚至整天都没有吃东西...他们想要食物，因此他们每次都关注她。
19821,UgwzY92lx-3U6zPXEkZ4AaABAg,0,3 years ago,am gonna merry this kind of girl,我会快乐的那种女孩
19809,UgxLaAmhdrpNv_zIAat4AaABAg,0,3 years ago,the most loved traditional doing all kind of girl...love ya all the way from north africa,最喜欢的传统做各种女孩...从北非一直爱你
17539,UgwHGq3xknnVJ8zEVKp4AaABAg,0,3 years ago,this is the kinda life i long for,这是我渴望
17730,Ugwbtdac9YJnpOWNbL94AaABAg,0,3 years ago,what kind of instrument? please tell me,什么样的乐器？请告诉我
19747,UgyEsvCVqSsfffU_7SR4AaABAg,0,3 years ago,yes it's beautiful and serene and all but what i want to know is how the heck is it you guys don't all have peanut allergies.dont laugh at me i'm serious.i have been eating peanut and peanut butter since childhood and now i come down o with an allergy?i was raised on a small farm we raised everything we could.including our own nuts.is there a way over there to get rid of this bane.im not even allergic to all kinds but that still doesn't help because you don't know what kind a company will use in their products.ask around for me please.thanks,是的，它是美丽而宁静的，除了我想知道的是，你们什么都不全部都有花生过敏。不要笑我，我很认真。我从小就一直在吃花生和花生酱我对o过敏？我在一个小农场里长大了，我们抚养了一切。 't帮助，因为您不知道公司将在他们的产品中使用哪种类型。请为我解决。
17790,UgzUKYpJRnGOr2sFzDh4AaABAg.97ZfSwsJEBp981F2Eqnh2o,0,3 years ago,"you won't be envious, because it will be tired and want to cry.

when the stove and pot, when i was a kid, when i returned to the countryside with my parents, i have seen my grandmother. the stove and pot are almost built on the ground. the focus of the center of gravity is extremely low. you see she is bent over and stir -fry. then, the pot itself is very heavy, and it is very tired when the pan was washed. when the stove was added, if there was no small stool to sit, it was either bend over, or it had to squat.

every year i return to the countryside, and my grandmother will take my mother in person. i, i use this kind of stove to cook things. she is responsible for catching chickens and chickens. hair.

someone needs to care for rice, that is, i am doing this, so it is really inconvenient to know that the stove is used.

just look at it. really rural life, there are many geckos and mosquitoes. it is really not used to live in urban life.","你不会羡慕的，因为真的操作起来会累到想哭。

那种灶及锅子我小时候跟父母过年回乡下时，看过我的祖母用过。那个灶及锅子几乎是建在地面上的，要使用重心要放的极低，你看她都是弯腰在炒菜。然后，锅子本身重量很重，炒完洗锅时非常累，那个灶添柴时，如果没有小凳子坐，不是弯腰添，就是得蹲着，就算坐小凳子姿势也很不舒服。

每年我回乡下，我祖母都会亲自带着我妈，我，用这种灶来煮东西，她负责抓鸡杀鸡，我就负责顾柴烧水，好烫掉死

煮饭需要有人顾火，就是我在做这事，所以知道那个灶用起来实在非常不方便。

看看就好了，真的乡下生活，壁虎及蚊虫多，真的不是习惯都市生活的人能够过的下去的。"
18018,Ugx-1qZJ36ZeSrwamnl4AaABAg,0,3 years ago,"cooking was good, but sounds is kind of irritating good thing it was changed toward the end",烹饪很好，但是声音有点令人讨厌的好东西，它已更改为结尾。
19297,UgznR1gHJuw5jS8kC794AaABAg,0,3 years ago,sichuan dialect is too kind,四川话太亲切了
19179,UgyVV_RhHHS9ROcqDKh4AaABAg,0,3 years ago,she kinda looks like mina from twice,她有点像Mina两次
17245,UgwIYAI_YS5_QuH07kB4AaABAg,0,3 years ago,she is kinda perfect isn't she? raise your hand if you want to marry her too. that meat she was cooking looked so good... was wondering what it was. wait. two puppies and a lamb follow her around at the start of the video. two puppies at the end of the video. lamby.... here lamby... where is that thing?!?!,她有点完美吗？如果您也想嫁给她，请举手。她正在烹饪的肉看起来很好...想知道那是什么。等待。视频开始时，有两只小狗和一只羔羊跟随她。视频结尾处的两只小狗。兰比....在这里兰比...那东西在哪里？！？！
18194,UgybHqeJiw21yqijLlF4AaABAg,0,3 years ago,this is some kind of fairy tale,这是某种童话
19033,UgxAszBzT79C_P4i0Q14AaABAg,0,3 years ago,"please give ur dogs a treat sometimes or it least acknowledge them with a little kind affection,please",有时请给您的狗享受享受，或者至少要以一点友好的感情来承认它们
19024,Ugw_Cg-fd5kUq60By3F4AaABAg,0,3 years ago,waaaaa this kind of life is just....something.... i love it,waaaaa这种生活只是....某事....我喜欢它
19011,UgwfTmYzlPhE5R6fR7p4AaABAg,0,3 years ago,"what kind of heavenly place where everything grows, blooms and fruitful in winter and in summer?! and :)",在冬天和夏天，一切都在什么样的天堂里生长，开花和富有成果？和 ：）
18948,Ugwkx1xK_Wkf8uj1xtt4AaABAg.96PicudqRt_96gu1JpCp7B,0,3 years ago,"shen le taobao has the kind of three -in -one installation, plus a cover -covered wok, you can explode by yourself, very simple and delicious, hahaha",沉乐 淘宝有三合一装的那种自己爆，再加一个有盖的炒锅就可以自己爆了，很简单还好吃，哈哈哈
18597,UgzNQQyfL7_PS3BJO494AaABAg,0,3 years ago,some kind of movie show!,某种电影节目！
18333,UgxGufTXMXzf3W0qJbt4AaABAg,0,3 years ago,"bitch, them different kind of popcorn. wtf",bit子，它们不同的爆米花。 WTF
18464,UgxgtBxxEtxZFBUlBzV4AaABAg,0,3 years ago,plss you tube remove the dislike botton for this kind of video,请You Tube删除这种视频的不喜欢Botton
18445,UgylhUPFHdocMM5JoUB4AaABAg.96xGI6kKZ3a96y--9hWhLy,0,3 years ago,"carlson choppynice yes it was sun flower seed. but we chinese are used to call of kind of seeds “gua zi” , which means melon’s seed in english",Carlson Choppynice是的，是太阳花种子。但是我们中国人被用来称为种子“瓜Zi”，这意味着瓜的种子英语
19843,Ugw6wCP58wWcMs4VVH54AaABAg,0,3 years ago,i kind of want this life style,我有点想要这种生活方式
20020,UgyV7MPJdflqJwIuk3h4AaABAg,0,3 years ago,"be kind to the nature , then it will be kind to you tooโค",对大自然友善，那么对你也很友善❤
15970,UgwQvd8UBWhxPEOF0XB4AaABAg,0,3 years ago,"your work îs so priceless, you are such an inspirațion. always be patient and kind to your granma. sending you love from românia",您的作品是如此无价，您真是个灵感。始终保持耐心并友善。向România发送爱
16483,UgzO7Q9LG_oAD2wUg3p4AaABAg.98fdQ3AeW6l997YhFbYHH3,0,3 years ago,"this kind of life is fairy like... beauty and happiness lives within simplicity, more people don’t understand that.",这种生活像...美和幸福生活在简单范围之内，越来越多的人不了解这一点。
